record_id,record_type,source_id,dimension,category_source,category_normalized,as_of_date,provisional,lease_count,lease_count_source,lease_area_ha,lease_area_ha_source,lease_count_share_pct,lease_area_share_pct,is_total,normalized_material_ids_json,normalized_material_names_json,chemical_or_english_names_json,formulae_or_symbols_json,source_table,source_pdf_page,source_printed_page,source_url,source_access_date,source_document_sha256,scope_exclusions_json,coordinates_published,geometry_published,model_evidence_role,quality_flags_json,notes
IBM-IMYB2024-LEASE-AGG-098,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,mineral,Semi Precious Stone,Semi Precious Stone,2024-03-31,True,14,14,164.214,164.214,,,False,"[""group:semi-precious-gemstones""]","[""Semi-precious gemstones""]","[""Semi-precious gemstones""]",[],Table 2,39,24,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-099,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,mineral,Selenite,Selenite,2024-03-31,True,4,4,624.3466,624.3466,,,False,"[""mineral:gypsum""]","[""Gypsum""]","[""gypsum""]","[""Ca(SO4)(H2O)2""]",Table 2,39,24,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-100,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,mineral,Siliceous Earth,Siliceous Earth,2024-03-31,True,17,17,168.4086,168.4086,,,False,"[""material:siliceous-earth""]","[""Siliceous earth""]","[""Siliceous earth""]",[],Table 2,39,24,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-101,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,mineral,Sillamanite,Sillimanite,2024-03-31,True,1,1,4.64,4.64,,,False,"[""mineral:sillimanite""]","[""Sillimanite""]","[""sillimanite""]","[""Al2SiO5""]",Table 2,39,24,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""source_spelling_preserved_normalized_to_sillimanite"",""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-102,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,mineral,Stibnite/Antimony,Stibnite/Antimony,2024-03-31,True,1,1,40.468,40.468,,,False,"[""mineral:stibnite"",""element:antimony""]","[""Stibnite"",""Antimony""]","[""stibnite"",""antimony""]","[""Sb2S3"",""Sb""]",Table 2,39,24,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-103,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,mineral,Tin,Tin,2024-03-31,True,17,17,338.183,338.183,,,False,"[""element:tin""]","[""Tin""]","[""tin""]","[""Sn""]",Table 2,39,24,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-104,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,mineral,Vermiculite,Vermiculite,2024-03-31,True,50,50,890.9683,890.9683,,,False,"[""mineral:vermiculite""]","[""Vermiculite""]","[""vermiculite""]","[""Mg0.7(Mg,Fe,Al)6(Si,Al)8O20(OH)4·8H2O""]",Table 2,39,24,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-105,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,mineral,Wollastonite,Wollastonite,2024-03-31,True,12,12,254.1042,254.1042,,,False,"[""mineral:wollastonite""]","[""Wollastonite""]","[""wollastonite""]","[""CaSiO3""]",Table 2,39,24,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-106,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,mineral,Gemstone Cats Eye,Gemstone Cats Eye,2024-03-31,True,3,3,82.357,82.357,,,False,"[""group:semi-precious-gemstones""]","[""Semi-precious gemstones""]","[""Semi-precious gemstones""]",[],Table 2,40,25,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-107,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,mineral,Beryl,Beryl,2024-03-31,True,2,2,9.8,9.8,,,False,"[""mineral:beryl"",""element:beryllium""]","[""Beryl"",""Beryllium""]","[""beryl"",""beryllium""]","[""Be3Al2(Si6O18)"",""Be""]",Table 2,40,25,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-108,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,mineral,Fluorspar,Fluorspar,2024-03-31,True,1,1,63.2,63.2,,,False,"[""element:fluorine"",""mineral:fluorite""]","[""Fluorine"",""Fluorite""]","[""fluorine"",""calcium fluoride"",""fluorite""]","[""F"",""CaF2""]",Table 2,40,25,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-109,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,mineral,Aluminous Laterite,Aluminous Laterite,2024-03-31,True,1,1,90.36,90.36,,,False,"[""element:aluminium"",""ore:aluminous-laterite"",""rock:laterite""]","[""Aluminium"",""Aluminous laterite"",""Laterite""]","[""aluminium"",""Aluminous laterite"",""Laterite""]","[""Al""]",Table 2,40,25,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-110,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,mineral,Total,Total,2024-03-31,True,2995,2995,293811.54,293811.54,,,True,[],[],[],[],Table 2,40,25,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-111,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,sector,Total,Total,2024-03-31,True,2995,2995,293811.5373,293811.5373,100.0,100.0,True,[],[],[],[],Table 3,40,25,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-112,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,sector,Public,Public,2024-03-31,True,251,251,83150.059,83150.059,8.38,28.3,False,[],[],[],[],Table 3,40,25,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-113,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,sector,Private,Private,2024-03-31,True,2744,2744,210661.4783,210661.4783,91.62,71.7,False,[],[],[],[],Table 3,40,25,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-114,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,lease_area_band,0 to 2,0 to 2,2024-03-31,True,337,337,398.3,398.30,,,False,[],[],[],[],Table 4,40,25,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-115,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,lease_area_band,>2 to 5,>2 to 5,2024-03-31,True,777,777,2931.42,2931.42,,,False,[],[],[],[],Table 4,40,25,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-116,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,lease_area_band,>5 to 10,>5 to 10,2024-03-31,True,392,392,2817.74,2817.74,,,False,[],[],[],[],Table 4,40,25,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-117,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,lease_area_band,>10 to 20,>10 to 20,2024-03-31,True,303,303,4400.4,4400.40,,,False,[],[],[],[],Table 4,40,25,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-118,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,lease_area_band,>20 to 50,>20 to 50,2024-03-31,True,400,400,12891.16,12891.16,,,False,[],[],[],[],Table 4,40,25,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-119,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,lease_area_band,>50 to 100,>50 to 100,2024-03-31,True,223,223,15944.85,15944.85,,,False,[],[],[],[],Table 4,40,25,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-120,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,lease_area_band,>100 to 200,>100 to 200,2024-03-31,True,189,189,27245.18,27245.18,,,False,[],[],[],[],Table 4,40,25,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-121,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,lease_area_band,>200 to 500,>200 to 500,2024-03-31,True,204,204,65804.03,65804.03,,,False,[],[],[],[],Table 4,40,25,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-122,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,lease_area_band,Above 500,Above 500,2024-03-31,True,170,170,161378.45,161378.45,,,False,[],[],[],[],Table 4,40,25,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-123,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,lease_area_band,Total,Total,2024-03-31,True,2995,2995,293811.54,293811.54,,,True,[],[],[],[],Table 4,40,25,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
