record_id,record_class,site_name,development_status,operation_type,deposit_type,production_size,latitude,longitude,coordinate_reference_system,coordinate_precision_note,h3_r6,grid_area_km2,state_or_ut_2011,district_2011,census_state_code_2011,census_district_code_2011,source_state_name,source_district_name,source_materials_json,priority_materials_json,chemical_names_json,symbols_or_formulae_json,ore_minerals_source,ore_mineral_formulae_json,gangue_minerals_source,other_materials_source,host_rock_unit_source,host_rock_type_source,associated_rock_unit_source,associated_rock_type_source,orebody_form_source,deposit_model_source,alteration_source,structure_source,tectonic_setting_source,ore_controls_source,geology_age,geology_supergroup,geology_group,geology_stratigraphy,geology_geom_id,geological_profile_json,elevation_m,slope_degrees_approx,local_relief_m_approx,terrain_class,geographical_assessment_json,weather_class_derived,weather_reference_period_start,weather_reference_period_end,weather_reference_period_days,weather_temporal_resolution,weather_time_standard,temperature_mean_c_rolling_12m,temperature_mean_daily_min_c_rolling_12m,temperature_mean_daily_max_c_rolling_12m,temperature_monthly_mean_c_json_rolling_12m,precipitation_total_mm_rolling_12m,precipitation_monthly_total_mm_json_rolling_12m,relative_humidity_mean_pct_rolling_12m,wind_speed_2m_mean_m_s_rolling_12m,weather_valid_days_min_rolling_12m,weather_data_completeness_pct_rolling_12m,climate_grid_latitude,climate_grid_longitude,climate_grid_distance_km,weather_profile_json,population_estimate_2020_grid,population_density_estimate_2020_per_km2,census_households_2011_district,census_population_2011_district,census_male_2011_district,census_female_2011_district,census_age_0_6_2011_district,census_sc_2011_district,census_st_2011_district,census_literate_2011_district,census_workers_2011_district,census_nonworkers_2011_district,census_female_share_2011_district,census_age_0_6_share_2011_district,census_sc_share_2011_district,census_st_share_2011_district,census_literacy_rate_2011_district_age7plus,census_worker_share_2011_district,census_area_km2_2011_district,census_population_density_2011_district,source_dataset_id,source_record_id,source_url,source_quality_code,source_reference_text,source_last_updated,record_observation_type,data_quality_flags_json
MRDS-10003862,known_prospect_or_occurrence,Peli,Occurrence,Unknown,,N,21.86614,80.26701,EPSG:4326,MRDS point coordinate; apparent decimal precision is not a surveyed lease-boundary accuracy statement.,863cb4a97ffffff,36.59165434256808,Madhya Pradesh,Balaghat,23,457,Madhya Pradesh,,"[""Manganese""]","[""Manganese""]","[""manganese""]","[""Mn""]",,[],,,,,,,,,,,,,ARCHAEAN, ,TIRODI GNEISSIC COMPLEX,"997,TIRODI GNEISSIC COMPLEX Gp.,ARCHAEAN",997.0,"{""map_age"":""ARCHAEAN"",""map_supergroup"":null,""map_group"":""TIRODI GNEISSIC COMPLEX"",""map_stratigraphy"":""997,TIRODI GNEISSIC COMPLEX Gp.,ARCHAEAN"",""source_host_rock_unit"":null,""source_host_rock_type"":null,""source_deposit_model"":null}",313.0,1.04,232.0,plateau_or_plain,"{""elevation_m"":313.0,""slope_degrees_approx"":1.04,""local_relief_m_approx"":232.0,""terrain_class"":""plateau_or_plain""}",warm_monsoonal,2025-09-01,2026-08-31,365.0,daily,UTC,25.379479452054795,19.4013698630137,31.973232876712327,"[{""month"":""2025-09"",""mean_c"":25.69},{""month"":""2025-10"",""mean_c"":23.53},{""month"":""2025-11"",""mean_c"":17.89},{""month"":""2025-12"",""mean_c"":15.37},{""month"":""2026-01"",""mean_c"":17.9},{""month"":""2026-02"",""mean_c"":22.91},{""month"":""2026-03"",""mean_c"":28.33},{""month"":""2026-04"",""mean_c"":32.4},{""month"":""2026-05"",""mean_c"":35.67},{""month"":""2026-06"",""mean_c"":33.05},{""month"":""2026-07"",""mean_c"":26.75},{""month"":""2026-08"",""mean_c"":25.06}]",1396.65,"[{""month"":""2025-09"",""total_mm"":237.78},{""month"":""2025-10"",""total_mm"":109.7},{""month"":""2025-11"",""total_mm"":2.05},{""month"":""2025-12"",""total_mm"":0.0},{""month"":""2026-01"",""total_mm"":0.61},{""month"":""2026-02"",""total_mm"":0.22},{""month"":""2026-03"",""total_mm"":5.92},{""month"":""2026-04"",""total_mm"":7.81},{""month"":""2026-05"",""total_mm"":13.8},{""month"":""2026-06"",""total_mm"":97.81},{""month"":""2026-07"",""total_mm"":458.86},{""month"":""2026-08"",""total_mm"":462.09}]",59.419671232876716,1.9584109589041097,365.0,100.0,22.0,80.0,30.47092754888559,"{""reference_period"":""2025-09-01/2026-08-31"",""temporal_resolution"":""daily"",""time_standard"":""UTC"",""weather_class_derived"":""warm_monsoonal"",""temperature_mean_c"":25.38,""precipitation_total_mm"":1396.7,""relative_humidity_mean_pct"":59.42,""wind_speed_2m_mean_m_s"":1.96,""valid_days_min"":365,""data_completeness_pct"":100.0}",17131.9,468.19,391836.0,1701698.0,842178.0,859520.0,212931.0,125426.0,383026.0,1147623.0,893014.0,808684.0,0.5050954987312672,0.12512854807374751,0.07370638033305557,0.22508459197813008,0.7708546736997798,0.5247781921351498,9229.0,184.38595730848414,SRC_USGS_MRDS,10003862,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10003862,D,"SHLIKLA, K.D., AND ANANDALWAR, M.A:, 1973 THE GEOLOGY AND MANGANESE-ORE DEPOSITS OF THE BALAGHAT - UKWA AREA, BALAGHAT DISTRICT, MADHYA PRADESH. BULLETIN OF THE GEOLOGICAL SURVEY OF INDIA, SERIES A,22/7:  1-65",2022-08-23,source-reported factual occurrence/status; verify current status,"[""point_not_lease_polygon"",""current_operational_status_not_verified"",""lower_mrds_source_quality_code""]"
MRDS-10003832,known_prospect_or_occurrence,Adilabad,Occurrence,Unknown,,N,22.88286,79.61656,EPSG:4326,MRDS point coordinate; apparent decimal precision is not a surveyed lease-boundary accuracy statement.,863d98697ffffff,35.8452239508784,Madhya Pradesh,Narsimhapur,23,452,,,"[""Manganese""]","[""Manganese""]","[""manganese""]","[""Mn""]","Birnessite, Braunite, Pyrolusite, Todorokite","[""MnO2"",""Mn2+Mn3+6SiO12""]",Quartz,,Penganga,"Shale,Limestone,Chert",,,STRATIFORM,,Oxidation,,,,LATE CRETACEOUS - PALAEOCENE,DECCAN TRAP, ,"469,DECCAN TRAP,LATE CRETACEOUS - PALAEOCENE",469.0,"{""map_age"":""LATE CRETACEOUS - PALAEOCENE"",""map_supergroup"":""DECCAN TRAP"",""map_group"":null,""map_stratigraphy"":""469,DECCAN TRAP,LATE CRETACEOUS - PALAEOCENE"",""source_host_rock_unit"":""Penganga"",""source_host_rock_type"":""Shale,Limestone,Chert"",""source_deposit_model"":null}",445.0,0.26,97.0,plateau_or_plain,"{""elevation_m"":445.0,""slope_degrees_approx"":0.26,""local_relief_m_approx"":97.0,""terrain_class"":""plateau_or_plain""}",warm_monsoonal,2025-09-01,2026-08-31,365.0,daily,UTC,25.452520547945205,19.318712328767123,32.2287397260274,"[{""month"":""2025-09"",""mean_c"":26.04},{""month"":""2025-10"",""mean_c"":23.63},{""month"":""2025-11"",""mean_c"":18.16},{""month"":""2025-12"",""mean_c"":15.52},{""month"":""2026-01"",""mean_c"":17.23},{""month"":""2026-02"",""mean_c"":22.09},{""month"":""2026-03"",""mean_c"":27.76},{""month"":""2026-04"",""mean_c"":32.06},{""month"":""2026-05"",""mean_c"":36.0},{""month"":""2026-06"",""mean_c"":33.65},{""month"":""2026-07"",""mean_c"":27.92},{""month"":""2026-08"",""mean_c"":25.31}]",1326.59,"[{""month"":""2025-09"",""total_mm"":221.33},{""month"":""2025-10"",""total_mm"":66.4},{""month"":""2025-11"",""total_mm"":0.17},{""month"":""2025-12"",""total_mm"":0.0},{""month"":""2026-01"",""total_mm"":3.25},{""month"":""2026-02"",""total_mm"":0.16},{""month"":""2026-03"",""total_mm"":7.18},{""month"":""2026-04"",""total_mm"":6.18},{""month"":""2026-05"",""total_mm"":8.65},{""month"":""2026-06"",""total_mm"":76.63},{""month"":""2026-07"",""total_mm"":305.81},{""month"":""2026-08"",""total_mm"":630.83}]",58.44224657534246,2.028821917808219,365.0,100.0,23.0,79.375,27.87153737935356,"{""reference_period"":""2025-09-01/2026-08-31"",""temporal_resolution"":""daily"",""time_standard"":""UTC"",""weather_class_derived"":""warm_monsoonal"",""temperature_mean_c"":25.45,""precipitation_total_mm"":1326.6,""relative_humidity_mean_pct"":58.44,""wind_speed_2m_mean_m_s"":2.03,""valid_days_min"":365,""data_completeness_pct"":100.0}",6373.3,177.8,250286.0,1091854.0,568810.0,523044.0,142250.0,184155.0,145879.0,718785.0,477818.0,614036.0,0.4790420697272712,0.1302829865531472,0.16866266002597416,0.13360669100447495,0.7569313103146154,0.43762078080036343,5133.0,212.71264367816093,SRC_USGS_MRDS,10003832,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10003832,C,"RAO, KRISHNA, 1984.  PETROGENESIS OF MANGANESE ORES OF AIDHRA PRADESH.  SPECIAL PUBLICATION, GEOLOGICAL SURVEY OF INDIA, 12: 593-602",2022-08-23,source-reported factual occurrence/status; verify current status,"[""point_not_lease_polygon"",""current_operational_status_not_verified""]"
MRDS-10003833,known_prospect_or_occurrence,Amatola,Occurrence,Unknown,,N,21.76615,80.11701,EPSG:4326,MRDS point coordinate; apparent decimal precision is not a surveyed lease-boundary accuracy statement.,863cb402fffffff,36.56780312144277,Madhya Pradesh,Balaghat,23,457,Madhya Pradesh,,"[""Manganese""]","[""Manganese""]","[""manganese""]","[""Mn""]",,[],,,,,,,,,,,,,ARCHAEAN, ,TIRODI GNEISSIC COMPLEX,"997,TIRODI GNEISSIC COMPLEX Gp.,ARCHAEAN",997.0,"{""map_age"":""ARCHAEAN"",""map_supergroup"":null,""map_group"":""TIRODI GNEISSIC COMPLEX"",""map_stratigraphy"":""997,TIRODI GNEISSIC COMPLEX Gp.,ARCHAEAN"",""source_host_rock_unit"":null,""source_host_rock_type"":null,""source_deposit_model"":null}",310.0,0.08,26.0,plateau_or_plain,"{""elevation_m"":310.0,""slope_degrees_approx"":0.08,""local_relief_m_approx"":26.0,""terrain_class"":""plateau_or_plain""}",warm_monsoonal,2025-09-01,2026-08-31,365.0,daily,UTC,25.379479452054795,19.4013698630137,31.973232876712327,"[{""month"":""2025-09"",""mean_c"":25.69},{""month"":""2025-10"",""mean_c"":23.53},{""month"":""2025-11"",""mean_c"":17.89},{""month"":""2025-12"",""mean_c"":15.37},{""month"":""2026-01"",""mean_c"":17.9},{""month"":""2026-02"",""mean_c"":22.91},{""month"":""2026-03"",""mean_c"":28.33},{""month"":""2026-04"",""mean_c"":32.4},{""month"":""2026-05"",""mean_c"":35.67},{""month"":""2026-06"",""mean_c"":33.05},{""month"":""2026-07"",""mean_c"":26.75},{""month"":""2026-08"",""mean_c"":25.06}]",1396.65,"[{""month"":""2025-09"",""total_mm"":237.78},{""month"":""2025-10"",""total_mm"":109.7},{""month"":""2025-11"",""total_mm"":2.05},{""month"":""2025-12"",""total_mm"":0.0},{""month"":""2026-01"",""total_mm"":0.61},{""month"":""2026-02"",""total_mm"":0.22},{""month"":""2026-03"",""total_mm"":5.92},{""month"":""2026-04"",""total_mm"":7.81},{""month"":""2026-05"",""total_mm"":13.8},{""month"":""2026-06"",""total_mm"":97.81},{""month"":""2026-07"",""total_mm"":458.86},{""month"":""2026-08"",""total_mm"":462.09}]",59.419671232876716,1.9584109589041097,365.0,100.0,22.0,80.0,30.19014433872743,"{""reference_period"":""2025-09-01/2026-08-31"",""temporal_resolution"":""daily"",""time_standard"":""UTC"",""weather_class_derived"":""warm_monsoonal"",""temperature_mean_c"":25.38,""precipitation_total_mm"":1396.7,""relative_humidity_mean_pct"":59.42,""wind_speed_2m_mean_m_s"":1.96,""valid_days_min"":365,""data_completeness_pct"":100.0}",7402.0,202.42,391836.0,1701698.0,842178.0,859520.0,212931.0,125426.0,383026.0,1147623.0,893014.0,808684.0,0.5050954987312672,0.12512854807374751,0.07370638033305557,0.22508459197813008,0.7708546736997798,0.5247781921351498,9229.0,184.38595730848414,SRC_USGS_MRDS,10003833,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10003833,D,"SHUKLA, K.D. AND ANANDALWAR, M.A., 1973.  THE GEOLOGY AND MANGANESE ORE DEPOSITS OF THE BALAGHAT UKWA AREA, BALAGHAT DISTRICT, MADHYA PRADESH.  BULLETIN OF THE GEOLOGICAL SURVEY OF INDIA, SERIES A, 22/7 : 1-65",2022-08-23,source-reported factual occurrence/status; verify current status,"[""point_not_lease_polygon"",""current_operational_status_not_verified"",""lower_mrds_source_quality_code""]"
MRDS-10003834,known_prospect_or_occurrence,Banjari,Occurrence,Unknown,,N,21.8828,80.31701,EPSG:4326,MRDS point coordinate; apparent decimal precision is not a surveyed lease-boundary accuracy statement.,863cb4a9fffffff,36.62268758437137,Madhya Pradesh,Balaghat,23,457,Madhya Pradesh,,"[""Manganese""]","[""Manganese""]","[""manganese""]","[""Mn""]",,[],,,,,,,,,,,,,ARCHAEAN, ,TIRODI GNEISSIC COMPLEX,"997,TIRODI GNEISSIC COMPLEX Gp.,ARCHAEAN",997.0,"{""map_age"":""ARCHAEAN"",""map_supergroup"":null,""map_group"":""TIRODI GNEISSIC COMPLEX"",""map_stratigraphy"":""997,TIRODI GNEISSIC COMPLEX Gp.,ARCHAEAN"",""source_host_rock_unit"":null,""source_host_rock_type"":null,""source_deposit_model"":null}",430.0,1.95,360.0,plateau_or_plain,"{""elevation_m"":430.0,""slope_degrees_approx"":1.95,""local_relief_m_approx"":360.0,""terrain_class"":""plateau_or_plain""}",hot_humid,2025-09-01,2026-08-31,365.0,daily,UTC,24.860739726027397,18.95504109589041,31.490273972602743,"[{""month"":""2025-09"",""mean_c"":25.3},{""month"":""2025-10"",""mean_c"":23.14},{""month"":""2025-11"",""mean_c"":17.5},{""month"":""2025-12"",""mean_c"":15.43},{""month"":""2026-01"",""mean_c"":17.68},{""month"":""2026-02"",""mean_c"":22.21},{""month"":""2026-03"",""mean_c"":27.7},{""month"":""2026-04"",""mean_c"":31.83},{""month"":""2026-05"",""mean_c"":34.22},{""month"":""2026-06"",""mean_c"":32.22},{""month"":""2026-07"",""mean_c"":26.21},{""month"":""2026-08"",""mean_c"":24.88}]",1553.91,"[{""month"":""2025-09"",""total_mm"":243.62},{""month"":""2025-10"",""total_mm"":107.6},{""month"":""2025-11"",""total_mm"":1.7},{""month"":""2025-12"",""total_mm"":0.0},{""month"":""2026-01"",""total_mm"":1.41},{""month"":""2026-02"",""total_mm"":0.18},{""month"":""2026-03"",""total_mm"":6.7},{""month"":""2026-04"",""total_mm"":8.28},{""month"":""2026-05"",""total_mm"":41.79},{""month"":""2026-06"",""total_mm"":92.74},{""month"":""2026-07"",""total_mm"":464.98},{""month"":""2026-08"",""total_mm"":584.91}]",59.919643835616434,1.8649315068493153,365.0,100.0,22.0,80.625,35.22225898156533,"{""reference_period"":""2025-09-01/2026-08-31"",""temporal_resolution"":""daily"",""time_standard"":""UTC"",""weather_class_derived"":""hot_humid"",""temperature_mean_c"":24.86,""precipitation_total_mm"":1553.9,""relative_humidity_mean_pct"":59.92,""wind_speed_2m_mean_m_s"":1.86,""valid_days_min"":365,""data_completeness_pct"":100.0}",4645.2,126.84,391836.0,1701698.0,842178.0,859520.0,212931.0,125426.0,383026.0,1147623.0,893014.0,808684.0,0.5050954987312672,0.12512854807374751,0.07370638033305557,0.22508459197813008,0.7708546736997798,0.5247781921351498,9229.0,184.38595730848414,SRC_USGS_MRDS,10003834,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10003834,D,"SHUKLA, K.D. AND ANANDALWAR, M.A., 1973.  THE GEOLOGY AND MANGANESE ORE DEPOSITS OF THE BALAGHAT UKWA AREA, BALAGHAT DISTRICT, MADHYA PRADESH.  BULLETIN OF THE GEOLOGICAL SURVEY OF INDIA, SERIES A,  22/7 : 1-65",2022-08-23,source-reported factual occurrence/status; verify current status,"[""point_not_lease_polygon"",""current_operational_status_not_verified"",""lower_mrds_source_quality_code""]"
MRDS-10003835,known_mine,Banjartola,Past Producer,Unknown,,M,21.95779,80.27534,EPSG:4326,MRDS point coordinate; apparent decimal precision is not a surveyed lease-boundary accuracy statement.,863cb4aa7ffffff,36.552803454584996,Madhya Pradesh,Balaghat,23,457,Madhya Pradesh,,"[""Manganese""]","[""Manganese""]","[""manganese""]","[""Mn""]","Braunite, Pyrolusite","[""MnO2"",""Mn2+Mn3+6SiO12""]",,,,"Quartzite,Schist",,,STRATIFORM,,,,,,PALAEOPROTEROZOIC, ,SAUSAR,"958,SAUSAR Gp.(MANSAR, JUNEWANI, SITASAONGI, LOHANGI , BICHUA Fm.),PALAEOPROTEROZOIC",958.0,"{""map_age"":""PALAEOPROTEROZOIC"",""map_supergroup"":null,""map_group"":""SAUSAR"",""map_stratigraphy"":""958,SAUSAR Gp.(MANSAR, JUNEWANI, SITASAONGI, LOHANGI , BICHUA Fm.),PALAEOPROTEROZOIC"",""source_host_rock_unit"":null,""source_host_rock_type"":""Quartzite,Schist"",""source_deposit_model"":null}",577.0,0.39,157.0,plateau_or_plain,"{""elevation_m"":577.0,""slope_degrees_approx"":0.39,""local_relief_m_approx"":157.0,""terrain_class"":""plateau_or_plain""}",warm_monsoonal,2025-09-01,2026-08-31,365.0,daily,UTC,25.379479452054795,19.4013698630137,31.973232876712327,"[{""month"":""2025-09"",""mean_c"":25.69},{""month"":""2025-10"",""mean_c"":23.53},{""month"":""2025-11"",""mean_c"":17.89},{""month"":""2025-12"",""mean_c"":15.37},{""month"":""2026-01"",""mean_c"":17.9},{""month"":""2026-02"",""mean_c"":22.91},{""month"":""2026-03"",""mean_c"":28.33},{""month"":""2026-04"",""mean_c"":32.4},{""month"":""2026-05"",""mean_c"":35.67},{""month"":""2026-06"",""mean_c"":33.05},{""month"":""2026-07"",""mean_c"":26.75},{""month"":""2026-08"",""mean_c"":25.06}]",1396.65,"[{""month"":""2025-09"",""total_mm"":237.78},{""month"":""2025-10"",""total_mm"":109.7},{""month"":""2025-11"",""total_mm"":2.05},{""month"":""2025-12"",""total_mm"":0.0},{""month"":""2026-01"",""total_mm"":0.61},{""month"":""2026-02"",""total_mm"":0.22},{""month"":""2026-03"",""total_mm"":5.92},{""month"":""2026-04"",""total_mm"":7.81},{""month"":""2026-05"",""total_mm"":13.8},{""month"":""2026-06"",""total_mm"":97.81},{""month"":""2026-07"",""total_mm"":458.86},{""month"":""2026-08"",""total_mm"":462.09}]",59.419671232876716,1.9584109589041097,365.0,100.0,22.0,80.0,26.863586969904265,"{""reference_period"":""2025-09-01/2026-08-31"",""temporal_resolution"":""daily"",""time_standard"":""UTC"",""weather_class_derived"":""warm_monsoonal"",""temperature_mean_c"":25.38,""precipitation_total_mm"":1396.7,""relative_humidity_mean_pct"":59.42,""wind_speed_2m_mean_m_s"":1.96,""valid_days_min"":365,""data_completeness_pct"":100.0}",1628.7,44.56,391836.0,1701698.0,842178.0,859520.0,212931.0,125426.0,383026.0,1147623.0,893014.0,808684.0,0.5050954987312672,0.12512854807374751,0.07370638033305557,0.22508459197813008,0.7708546736997798,0.5247781921351498,9229.0,184.38595730848414,SRC_USGS_MRDS,10003835,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10003835,D,"SHUKLA, K.D. AND ANANDALWAR, M.A., 1973.  THE GEOLOGY AND MANGANESE ORE DEPOSITS OF THE BALAGHAT UKWA AREA, BALAGHAT DISTRICT, MADHYA PRADESH.  BULLETIN OF THE GEOLOGICAL SURVEY OF INDIA, SERIES A, 22/7 : 1-65",2022-08-23,source-reported factual occurrence/status; verify current status,"[""point_not_lease_polygon"",""current_operational_status_not_verified"",""lower_mrds_source_quality_code""]"
MRDS-10003836,known_prospect_or_occurrence,Barbaspur,Occurrence,Unknown,,N,21.79947,80.10867,EPSG:4326,MRDS point coordinate; apparent decimal precision is not a surveyed lease-boundary accuracy statement.,863cb4157ffffff,36.532980929392224,Madhya Pradesh,Balaghat,23,457,Madhya Pradesh,,"[""Manganese""]","[""Manganese""]","[""manganese""]","[""Mn""]",,[],,,,,,,,,,,,,PALAEOPROTEROZOIC, ,SAUSAR,"958,SAUSAR Gp.(MANSAR, JUNEWANI, SITASAONGI, LOHANGI , BICHUA Fm.),PALAEOPROTEROZOIC",958.0,"{""map_age"":""PALAEOPROTEROZOIC"",""map_supergroup"":null,""map_group"":""SAUSAR"",""map_stratigraphy"":""958,SAUSAR Gp.(MANSAR, JUNEWANI, SITASAONGI, LOHANGI , BICHUA Fm.),PALAEOPROTEROZOIC"",""source_host_rock_unit"":null,""source_host_rock_type"":null,""source_deposit_model"":null}",319.0,0.06,18.0,plateau_or_plain,"{""elevation_m"":319.0,""slope_degrees_approx"":0.06,""local_relief_m_approx"":18.0,""terrain_class"":""plateau_or_plain""}",warm_monsoonal,2025-09-01,2026-08-31,365.0,daily,UTC,25.379479452054795,19.4013698630137,31.973232876712327,"[{""month"":""2025-09"",""mean_c"":25.69},{""month"":""2025-10"",""mean_c"":23.53},{""month"":""2025-11"",""mean_c"":17.89},{""month"":""2025-12"",""mean_c"":15.37},{""month"":""2026-01"",""mean_c"":17.9},{""month"":""2026-02"",""mean_c"":22.91},{""month"":""2026-03"",""mean_c"":28.33},{""month"":""2026-04"",""mean_c"":32.4},{""month"":""2026-05"",""mean_c"":35.67},{""month"":""2026-06"",""mean_c"":33.05},{""month"":""2026-07"",""mean_c"":26.75},{""month"":""2026-08"",""mean_c"":25.06}]",1396.65,"[{""month"":""2025-09"",""total_mm"":237.78},{""month"":""2025-10"",""total_mm"":109.7},{""month"":""2025-11"",""total_mm"":2.05},{""month"":""2025-12"",""total_mm"":0.0},{""month"":""2026-01"",""total_mm"":0.61},{""month"":""2026-02"",""total_mm"":0.22},{""month"":""2026-03"",""total_mm"":5.92},{""month"":""2026-04"",""total_mm"":7.81},{""month"":""2026-05"",""total_mm"":13.8},{""month"":""2026-06"",""total_mm"":97.81},{""month"":""2026-07"",""total_mm"":458.86},{""month"":""2026-08"",""total_mm"":462.09}]",59.419671232876716,1.9584109589041097,365.0,100.0,22.0,80.0,23.82505093752993,"{""reference_period"":""2025-09-01/2026-08-31"",""temporal_resolution"":""daily"",""time_standard"":""UTC"",""weather_class_derived"":""warm_monsoonal"",""temperature_mean_c"":25.38,""precipitation_total_mm"":1396.7,""relative_humidity_mean_pct"":59.42,""wind_speed_2m_mean_m_s"":1.96,""valid_days_min"":365,""data_completeness_pct"":100.0}",11522.8,315.41,391836.0,1701698.0,842178.0,859520.0,212931.0,125426.0,383026.0,1147623.0,893014.0,808684.0,0.5050954987312672,0.12512854807374751,0.07370638033305557,0.22508459197813008,0.7708546736997798,0.5247781921351498,9229.0,184.38595730848414,SRC_USGS_MRDS,10003836,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10003836,D,"SHUKLA, K.D. AND ANANDALWAR, M.A., 1973.  THE GEOLOGY AND MANGANESE ORE DEPOSITS OF THE BALAGHAT UKWA AREA, BALAGHAT DISTRICT, MADHYA PRADESH.  BULLETIN  OF THE GEOLOGICAL SURVEY OF INDIA, SERIES A, 22/7 : 1-65",2022-08-23,source-reported factual occurrence/status; verify current status,"[""point_not_lease_polygon"",""current_operational_status_not_verified"",""lower_mrds_source_quality_code""]"
MRDS-10003837,known_mine,Bharweli,Past Producer,Unknown,,L,21.81614,80.18367,EPSG:4326,MRDS point coordinate; apparent decimal precision is not a surveyed lease-boundary accuracy statement.,863cb415fffffff,36.564233722448606,Madhya Pradesh,Balaghat,23,457,Madhya Pradesh,,"[""Manganese""]","[""Manganese""]","[""manganese""]","[""Mn""]",Hollandite,"[""Ba(Mn4+,Mn3+)8O16""]",Quartz,,,"Quartzite,Phyllite",,,STRATIFORM,,,Two Sets Of Folds; S 35 W And N 70 W,,,NEOPROTEROZOIC, , ,"915,ACID  INTRUSIVE / GRANITE / GRANODIORITE,NEOPROTEROZOIC",915.0,"{""map_age"":""NEOPROTEROZOIC"",""map_supergroup"":null,""map_group"":null,""map_stratigraphy"":""915,ACID INTRUSIVE / GRANITE / GRANODIORITE,NEOPROTEROZOIC"",""source_host_rock_unit"":null,""source_host_rock_type"":""Quartzite,Phyllite"",""source_deposit_model"":null}",311.0,0.08,21.0,plateau_or_plain,"{""elevation_m"":311.0,""slope_degrees_approx"":0.08,""local_relief_m_approx"":21.0,""terrain_class"":""plateau_or_plain""}",warm_monsoonal,2025-09-01,2026-08-31,365.0,daily,UTC,25.379479452054795,19.4013698630137,31.973232876712327,"[{""month"":""2025-09"",""mean_c"":25.69},{""month"":""2025-10"",""mean_c"":23.53},{""month"":""2025-11"",""mean_c"":17.89},{""month"":""2025-12"",""mean_c"":15.37},{""month"":""2026-01"",""mean_c"":17.9},{""month"":""2026-02"",""mean_c"":22.91},{""month"":""2026-03"",""mean_c"":28.33},{""month"":""2026-04"",""mean_c"":32.4},{""month"":""2026-05"",""mean_c"":35.67},{""month"":""2026-06"",""mean_c"":33.05},{""month"":""2026-07"",""mean_c"":26.75},{""month"":""2026-08"",""mean_c"":25.06}]",1396.65,"[{""month"":""2025-09"",""total_mm"":237.78},{""month"":""2025-10"",""total_mm"":109.7},{""month"":""2025-11"",""total_mm"":2.05},{""month"":""2025-12"",""total_mm"":0.0},{""month"":""2026-01"",""total_mm"":0.61},{""month"":""2026-02"",""total_mm"":0.22},{""month"":""2026-03"",""total_mm"":5.92},{""month"":""2026-04"",""total_mm"":7.81},{""month"":""2026-05"",""total_mm"":13.8},{""month"":""2026-06"",""total_mm"":97.81},{""month"":""2026-07"",""total_mm"":458.86},{""month"":""2026-08"",""total_mm"":462.09}]",59.419671232876716,1.9584109589041097,365.0,100.0,22.0,80.0,27.015338072095034,"{""reference_period"":""2025-09-01/2026-08-31"",""temporal_resolution"":""daily"",""time_standard"":""UTC"",""weather_class_derived"":""warm_monsoonal"",""temperature_mean_c"":25.38,""precipitation_total_mm"":1396.7,""relative_humidity_mean_pct"":59.42,""wind_speed_2m_mean_m_s"":1.96,""valid_days_min"":365,""data_completeness_pct"":100.0}",42392.9,1159.41,391836.0,1701698.0,842178.0,859520.0,212931.0,125426.0,383026.0,1147623.0,893014.0,808684.0,0.5050954987312672,0.12512854807374751,0.07370638033305557,0.22508459197813008,0.7708546736997798,0.5247781921351498,9229.0,184.38595730848414,SRC_USGS_MRDS,10003837,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10003837,C,"SHUKLA, K.D. AND ANANDALWAR, M.A., 1973.  THE GEOLOGY AND MANGANESE ORE DEPOSITS OF THE BALAGHAT-UKWA AREA, BALAGHAT DISTRICT, MADHYA PRADESH.  BULLETINS OF THE GEOLOGICAL SURVEY OF INDIA, SERIES A, 22/7 : 41-51",2022-08-23,source-reported factual occurrence/status; verify current status,"[""point_not_lease_polygon"",""current_operational_status_not_verified""]"
