record_id,source_id,catalog_key,catalog_nid,catalog_uuid,resource_nid,resource_uuid,source_row_position,commodity_source,normalized_material_ids_json,normalized_material_names_json,chemical_names_json,symbols_or_formulae_json,model_target_names_json,metallogenic_province_source,locality_source,source_state_name,toposheet_source,latitude_source,longitude_source,source_latdd,source_londd,latitude_min,latitude_max,longitude_min,longitude_max,representative_latitude,representative_longitude,coordinate_geometry_type,representative_coordinate_method,coordinate_reference_system,coordinate_precision_note,coordinate_span_km,h3_r6,state_or_ut_2011,district_2011,centroid_in_source_state_2011_boundary,host_rock_source,morphogenesis_source,formation_source,source_catalog_total_rows,preview_rows_returned,preview_coverage_pct,source_selection_mechanism,source_catalog_url,source_resource_url,source_preview_endpoint_url,source_workbook_metadata_url,source_release_date,source_updated_timestamp,source_license,source_license_url,nearest_known_site_record_id,nearest_known_site_km,nearest_known_comparable_material_record_id,nearest_known_comparable_material_km,nearest_known_comparable_material_within_25km,exact_normalized_locality_match_in_known_sites,knowledge_independence_status,model_evidence_role,model_exclusion_reason,data_quality_flags_json
GSI-OGD-IRON-PREVIEW-008,SRC_GSI_OGD_MINERAL_DEPOSIT_CATALOGS_2013,iron,88887,b14cb14b-51f1-4269-a6c4-b8fb728c57d2,88886,4c540e9e-e7b9-4ea7-91da-70c1f4fe12bb,8,Iron,"[""element:iron""]","[""Iron""]","[""iron""]","[""Fe""]","[""Iron""]",BONAI-BADAMPAHAR BELT,KALTA,ORISSA,73 G,21 51N,85 08E,21.85000000000,85.13333333330,21.85,21.85,85.13333333,85.13333333,21.85,85.13333333,point,source_published_dms_point_encoded_as_decimal_degrees,EPSG:4326 encoding; source datum not stated,"Source DMS point or range; a range midpoint is representative context, not a surveyed deposit boundary.",0.0,863c81867ffffff,Odisha,Sundargarh,True,"BHQ,SHALE INTERLAYERED WITH LAVA",BEDDED-VOLCANOSEDIMENTARY,BONAI Gp.,81,10,12.345679,first_rows_returned_by_public_portal_preview_not_random,https://www.data.gov.in/catalog/location-iron-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/resource/location-iron-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/backend/dms/v1/ogdp/resource/data/preview/88886?_format=json,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/datafile/Iron_Ore_1.xls,2013-06-03,2014-04-17T09:23:38+00:00,Government Open Data License - India,https://www.data.gov.in/godl,MRDS-10279893,1.742828,MRDS-10279893,1.742828,True,False,not_demonstrated_historical_catalog_may_overlap_prior_geological_knowledge,context_only_excluded_from_v0_6_training_validation_scoring,preview_is_incomplete_nonrandom_and_not_proven_knowledge_independent,[]
GSI-OGD-IRON-PREVIEW-009,SRC_GSI_OGD_MINERAL_DEPOSIT_CATALOGS_2013,iron,88887,b14cb14b-51f1-4269-a6c4-b8fb728c57d2,88886,4c540e9e-e7b9-4ea7-91da-70c1f4fe12bb,9,Iron,"[""element:iron""]","[""Iron""]","[""iron""]","[""Fe""]","[""Iron""]",BONAI-BADAMPAHAR BELT,MANKAMACHA,ORISSA,73 G,21 48N,85 18E,21.80000000000,85.30000000000,21.8,21.8,85.3,85.3,21.8,85.3,point,source_published_dms_point_encoded_as_decimal_degrees,EPSG:4326 encoding; source datum not stated,"Source DMS point or range; a range midpoint is representative context, not a surveyed deposit boundary.",0.0,863c81b17ffffff,Odisha,Kendujhar,True,"BHQ,SHALE INTERLAYERED WITH LAVA",BEDDED-VOLCANOSEDIMENTARY,BONAI Gp.,81,10,12.345679,first_rows_returned_by_public_portal_preview_not_random,https://www.data.gov.in/catalog/location-iron-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/resource/location-iron-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/backend/dms/v1/ogdp/resource/data/preview/88886?_format=json,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/datafile/Iron_Ore_1.xls,2013-06-03,2014-04-17T09:23:38+00:00,Government Open Data License - India,https://www.data.gov.in/godl,MRDS-10255783,2.282928,MRDS-10255783,2.282928,True,False,not_demonstrated_historical_catalog_may_overlap_prior_geological_knowledge,context_only_excluded_from_v0_6_training_validation_scoring,preview_is_incomplete_nonrandom_and_not_proven_knowledge_independent,[]
GSI-OGD-IRON-PREVIEW-010,SRC_GSI_OGD_MINERAL_DEPOSIT_CATALOGS_2013,iron,88887,b14cb14b-51f1-4269-a6c4-b8fb728c57d2,88886,4c540e9e-e7b9-4ea7-91da-70c1f4fe12bb,10,Iron,"[""element:iron""]","[""Iron""]","[""iron""]","[""Fe""]","[""Iron""]",BONAI-KEONJHAR RANGE BELT,KHANDBAND,ORISSA,73 G,21 57N,85 24E,21.95000000000,85.40000000000,21.95,21.95,85.4,85.4,21.95,85.4,point,source_published_dms_point_encoded_as_decimal_degrees,EPSG:4326 encoding; source datum not stated,"Source DMS point or range; a range midpoint is representative context, not a surveyed deposit boundary.",0.0,863caa4dfffffff,Odisha,Kendujhar,True,"BHQ,SHALE",BEDDED-VOLCANOSEDIMENTARY,BONAI Gp.,81,10,12.345679,first_rows_returned_by_public_portal_preview_not_random,https://www.data.gov.in/catalog/location-iron-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/resource/location-iron-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/backend/dms/v1/ogdp/resource/data/preview/88886?_format=json,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/datafile/Iron_Ore_1.xls,2013-06-03,2014-04-17T09:23:38+00:00,Government Open Data License - India,https://www.data.gov.in/godl,MRDS-10256271,0.064542,MRDS-10256271,0.064542,True,False,not_demonstrated_historical_catalog_may_overlap_prior_geological_knowledge,context_only_excluded_from_v0_6_training_validation_scoring,preview_is_incomplete_nonrandom_and_not_proven_knowledge_independent,[]
GSI-OGD-LEAD_ZINC-PREVIEW-001,SRC_GSI_OGD_MINERAL_DEPOSIT_CATALOGS_2013,lead_zinc,88889,61feacce-4312-4515-bda8-1df6416487c4,88888,4886e5de-e06f-440f-a41d-05f96b9682ec,1,Lead-Zinc,"[""element:lead"",""element:zinc""]","[""Lead"",""Zinc""]","[""lead"",""zinc""]","[""Pb"",""Zn""]","[""Lead"",""Zinc""]",AGNIGUNDLA BELT,KAREMPUDI,ANDHRA PRADESH,56 P,16 23 30 N,79 40 24 E,,,16.39166667,16.39166667,79.67333333,79.67333333,16.39166667,79.67333333,point,source_published_dms_point_encoded_as_decimal_degrees,EPSG:4326 encoding; source datum not stated,"Source DMS point or range; a range midpoint is representative context, not a surveyed deposit boundary.",0.0,86619bad7ffffff,Andhra Pradesh,Guntur,True,DOLOMITE,ENECHELON LODE-STRATABOUND-SEDIMENTARY,CUMBUM(NALLAMALAI),33,10,30.30303,first_rows_returned_by_public_portal_preview_not_random,https://www.data.gov.in/catalog/location-lead-zinc-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/resource/location-lead-zinc-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/backend/dms/v1/ogdp/resource/data/preview/88888?_format=json,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/datafile/Lead_Zinc_Ore_1.xls,2013-06-03,2014-04-17T09:23:38+00:00,Government Open Data License - India,https://www.data.gov.in/godl,MRDS-10073073,19.47269,MRDS-10073073,19.47269,True,False,not_demonstrated_historical_catalog_may_overlap_prior_geological_knowledge,context_only_excluded_from_v0_6_training_validation_scoring,preview_is_incomplete_nonrandom_and_not_proven_knowledge_independent,[]
GSI-OGD-LEAD_ZINC-PREVIEW-002,SRC_GSI_OGD_MINERAL_DEPOSIT_CATALOGS_2013,lead_zinc,88889,61feacce-4312-4515-bda8-1df6416487c4,88888,4886e5de-e06f-440f-a41d-05f96b9682ec,2,Lead-Zinc,"[""element:lead"",""element:zinc""]","[""Lead"",""Zinc""]","[""lead"",""zinc""]","[""Pb"",""Zn""]","[""Lead"",""Zinc""]",GHUGRA-KAYAR BELT,GHUGRA-KAYAR,RAJASTHAN,45 J,26 31 26 32N,74 40-74 41E,,,26.51666667,26.53333333,74.66666667,74.68333333,26.525,74.675,coordinate_range,arithmetic_midpoint_of_source_published_dms_coordinate_ranges,EPSG:4326 encoding; source datum not stated,"Source DMS point or range; a range midpoint is representative context, not a surveyed deposit boundary.",2.486784,863db5037ffffff,Rajasthan,Ajmer,True,"DOLOMITE,QTZT,QTZ-BIO SCHIST",SHMS-CARBONATE HOSTED,DELHI SUPERGROUP,33,10,30.30303,first_rows_returned_by_public_portal_preview_not_random,https://www.data.gov.in/catalog/location-lead-zinc-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/resource/location-lead-zinc-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/backend/dms/v1/ogdp/resource/data/preview/88888?_format=json,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/datafile/Lead_Zinc_Ore_1.xls,2013-06-03,2014-04-17T09:23:38+00:00,Government Open Data License - India,https://www.data.gov.in/godl,MRDS-10159245,3.838229,MRDS-10134293,51.694793,False,False,not_demonstrated_historical_catalog_may_overlap_prior_geological_knowledge,context_only_excluded_from_v0_6_training_validation_scoring,preview_is_incomplete_nonrandom_and_not_proven_knowledge_independent,"[""source_range_separator_missing_interpreted_as_two_degree_minute_endpoints""]"
GSI-OGD-LEAD_ZINC-PREVIEW-003,SRC_GSI_OGD_MINERAL_DEPOSIT_CATALOGS_2013,lead_zinc,88889,61feacce-4312-4515-bda8-1df6416487c4,88888,4886e5de-e06f-440f-a41d-05f96b9682ec,3,Lead-Zinc,"[""element:lead"",""element:zinc""]","[""Lead"",""Zinc""]","[""lead"",""zinc""]","[""Pb"",""Zn""]","[""Lead"",""Zinc""]",HESATHU-BELBATHAN BELT,BELBATHAN,JHARKHAND,72 P,24 43N,87 18E,,,24.71666667,24.71666667,87.3,87.3,24.71666667,87.3,point,source_published_dms_point_encoded_as_decimal_degrees,EPSG:4326 encoding; source datum not stated,"Source DMS point or range; a range midpoint is representative context, not a surveyed deposit boundary.",0.0,863c1a717ffffff,Jharkhand,Godda,True,TALC-TREMOLITE SCHIST,DISCORDANT VEINS,ENCLAVES IN CHOTANAGPUR GNEISSIC COMPLEX,33,10,30.30303,first_rows_returned_by_public_portal_preview_not_random,https://www.data.gov.in/catalog/location-lead-zinc-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/resource/location-lead-zinc-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/backend/dms/v1/ogdp/resource/data/preview/88888?_format=json,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/datafile/Lead_Zinc_Ore_1.xls,2013-06-03,2014-04-17T09:23:38+00:00,Government Open Data License - India,https://www.data.gov.in/godl,MRDS-10231068,62.701525,MRDS-10231068,62.701525,False,False,not_demonstrated_historical_catalog_may_overlap_prior_geological_knowledge,context_only_excluded_from_v0_6_training_validation_scoring,preview_is_incomplete_nonrandom_and_not_proven_knowledge_independent,[]
GSI-OGD-LEAD_ZINC-PREVIEW-004,SRC_GSI_OGD_MINERAL_DEPOSIT_CATALOGS_2013,lead_zinc,88889,61feacce-4312-4515-bda8-1df6416487c4,88888,4886e5de-e06f-440f-a41d-05f96b9682ec,4,Lead-Zinc,"[""element:lead"",""element:zinc""]","[""Lead"",""Zinc""]","[""lead"",""zinc""]","[""Pb"",""Zn""]","[""Lead"",""Zinc""]",HESATHU-BELBATHAN BELT,HESATU,JHARKHAND,73 I,23 59N,86 01E,,,23.98333333,23.98333333,86.01666667,86.01666667,23.98333333,86.01666667,point,source_published_dms_point_encoded_as_decimal_degrees,EPSG:4326 encoding; source datum not stated,"Source DMS point or range; a range midpoint is representative context, not a surveyed deposit boundary.",0.0,863ca8a2fffffff,Jharkhand,Giridih,True,TALC-TREMOLITE SCHIST & GRANULITE,DISCORDANT-HYDROTHERMAL VEINS,ENCLAVES IN CHOTANAGPUR GNEISSIC COMPLEX,33,10,30.30303,first_rows_returned_by_public_portal_preview_not_random,https://www.data.gov.in/catalog/location-lead-zinc-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/resource/location-lead-zinc-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/backend/dms/v1/ogdp/resource/data/preview/88888?_format=json,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/datafile/Lead_Zinc_Ore_1.xls,2013-06-03,2014-04-17T09:23:38+00:00,Government Open Data License - India,https://www.data.gov.in/godl,MRDS-10264350,7.459384,MRDS-10159004,59.145934,False,False,not_demonstrated_historical_catalog_may_overlap_prior_geological_knowledge,context_only_excluded_from_v0_6_training_validation_scoring,preview_is_incomplete_nonrandom_and_not_proven_knowledge_independent,[]
GSI-OGD-LEAD_ZINC-PREVIEW-005,SRC_GSI_OGD_MINERAL_DEPOSIT_CATALOGS_2013,lead_zinc,88889,61feacce-4312-4515-bda8-1df6416487c4,88888,4886e5de-e06f-440f-a41d-05f96b9682ec,5,Lead-Zinc,"[""element:lead"",""element:zinc""]","[""Lead"",""Zinc""]","[""lead"",""zinc""]","[""Pb"",""Zn""]","[""Lead"",""Zinc""]",PUR BANERA BELT(EASTERN ZONE),GADERIAKHERA,RAJASTHAN,45 K,25 26-25 28N,74 38-74 40E,,,25.43333333,25.46666667,74.63333333,74.66666667,25.45,74.65,coordinate_range,arithmetic_midpoint_of_source_published_dms_coordinate_ranges,EPSG:4326 encoding; source datum not stated,"Source DMS point or range; a range midpoint is representative context, not a surveyed deposit boundary.",4.993937,863db0017ffffff,Rajasthan,Bhilwara,True,"AMPHIBOLITE,CALCSCHIST,Fe(MAgnetite) ROCK",STRATABOUND-DISSEMINATION,BHILWARA Sgp.,33,10,30.30303,first_rows_returned_by_public_portal_preview_not_random,https://www.data.gov.in/catalog/location-lead-zinc-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/resource/location-lead-zinc-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/backend/dms/v1/ogdp/resource/data/preview/88888?_format=json,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/datafile/Lead_Zinc_Ore_1.xls,2013-06-03,2014-04-17T09:23:38+00:00,Government Open Data License - India,https://www.data.gov.in/godl,MRDS-10280025,59.629005,MRDS-10304017,69.791636,False,False,not_demonstrated_historical_catalog_may_overlap_prior_geological_knowledge,context_only_excluded_from_v0_6_training_validation_scoring,preview_is_incomplete_nonrandom_and_not_proven_knowledge_independent,[]
GSI-OGD-LEAD_ZINC-PREVIEW-006,SRC_GSI_OGD_MINERAL_DEPOSIT_CATALOGS_2013,lead_zinc,88889,61feacce-4312-4515-bda8-1df6416487c4,88888,4886e5de-e06f-440f-a41d-05f96b9682ec,6,Lead-Zinc,"[""element:lead"",""element:zinc""]","[""Lead"",""Zinc""]","[""lead"",""zinc""]","[""Pb"",""Zn""]","[""Lead"",""Zinc""]",PUR-BANERA BELT,KHERJI-KHERA,RAJASTHAN,45 K,25 07N,74 23E,,,25.11666667,25.11666667,74.38333333,74.38333333,25.11666667,74.38333333,point,source_published_dms_point_encoded_as_decimal_degrees,EPSG:4326 encoding; source datum not stated,"Source DMS point or range; a range midpoint is representative context, not a surveyed deposit boundary.",0.0,863db0437ffffff,Rajasthan,Chittaurgarh,True,"DOLOMITE,SCHIST AND QUARTZITE",STRATABOUND-CONCORDANT(THIN BANDS),BHILWARA Sgp.,33,10,30.30303,first_rows_returned_by_public_portal_preview_not_random,https://www.data.gov.in/catalog/location-lead-zinc-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/resource/location-lead-zinc-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/backend/dms/v1/ogdp/resource/data/preview/88888?_format=json,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/datafile/Lead_Zinc_Ore_1.xls,2013-06-03,2014-04-17T09:23:38+00:00,Government Open Data License - India,https://www.data.gov.in/godl,MRDS-10304017,25.38607,MRDS-10304017,25.38607,False,False,not_demonstrated_historical_catalog_may_overlap_prior_geological_knowledge,context_only_excluded_from_v0_6_training_validation_scoring,preview_is_incomplete_nonrandom_and_not_proven_knowledge_independent,[]
GSI-OGD-LEAD_ZINC-PREVIEW-007,SRC_GSI_OGD_MINERAL_DEPOSIT_CATALOGS_2013,lead_zinc,88889,61feacce-4312-4515-bda8-1df6416487c4,88888,4886e5de-e06f-440f-a41d-05f96b9682ec,7,Lead-Zinc,"[""element:lead"",""element:zinc""]","[""Lead"",""Zinc""]","[""lead"",""zinc""]","[""Pb"",""Zn""]","[""Lead"",""Zinc""]",PUR-BANERA BELT,MALIKHERA,RAJASTHAN,45 K,25 27N,74 37E,,,25.45,25.45,74.61666667,74.61666667,25.45,74.61666667,point,source_published_dms_point_encoded_as_decimal_degrees,EPSG:4326 encoding; source datum not stated,"Source DMS point or range; a range midpoint is representative context, not a surveyed deposit boundary.",0.0,863db0017ffffff,Rajasthan,Bhilwara,True,"QTZ.-BIO.-MUS.SCHIST,AMPH.-MAG.SCHIST",STRATABOUND CONCORDANT,BHILWARA Sgp.,33,10,30.30303,first_rows_returned_by_public_portal_preview_not_random,https://www.data.gov.in/catalog/location-lead-zinc-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/resource/location-lead-zinc-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/backend/dms/v1/ogdp/resource/data/preview/88888?_format=json,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/datafile/Lead_Zinc_Ore_1.xls,2013-06-03,2014-04-17T09:23:38+00:00,Government Open Data License - India,https://www.data.gov.in/godl,MRDS-10280025,57.02739,MRDS-10304017,67.501385,False,False,not_demonstrated_historical_catalog_may_overlap_prior_geological_knowledge,context_only_excluded_from_v0_6_training_validation_scoring,preview_is_incomplete_nonrandom_and_not_proven_knowledge_independent,[]
GSI-OGD-LEAD_ZINC-PREVIEW-008,SRC_GSI_OGD_MINERAL_DEPOSIT_CATALOGS_2013,lead_zinc,88889,61feacce-4312-4515-bda8-1df6416487c4,88888,4886e5de-e06f-440f-a41d-05f96b9682ec,8,Lead-Zinc,"[""element:lead"",""element:zinc""]","[""Lead"",""Zinc""]","[""lead"",""zinc""]","[""Pb"",""Zn""]","[""Lead"",""Zinc""]",PUR-BANERA BELT (EASTERN ZONE),DEVPURA-BANERA,RAJASTHAN,45 K,25 27N,74 38E,,,25.45,25.45,74.63333333,74.63333333,25.45,74.63333333,point,source_published_dms_point_encoded_as_decimal_degrees,EPSG:4326 encoding; source datum not stated,"Source DMS point or range; a range midpoint is representative context, not a surveyed deposit boundary.",0.0,863db0017ffffff,Rajasthan,Bhilwara,True,SCHIST AND AMPHIBOLITE,STRATABOUND-CONCORDANT,BHILWARA Sgp.,33,10,30.30303,first_rows_returned_by_public_portal_preview_not_random,https://www.data.gov.in/catalog/location-lead-zinc-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/resource/location-lead-zinc-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/backend/dms/v1/ogdp/resource/data/preview/88888?_format=json,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/datafile/Lead_Zinc_Ore_1.xls,2013-06-03,2014-04-17T09:23:38+00:00,Government Open Data License - India,https://www.data.gov.in/godl,MRDS-10280025,58.318763,MRDS-10304017,68.635588,False,False,not_demonstrated_historical_catalog_may_overlap_prior_geological_knowledge,context_only_excluded_from_v0_6_training_validation_scoring,preview_is_incomplete_nonrandom_and_not_proven_knowledge_independent,[]
GSI-OGD-LEAD_ZINC-PREVIEW-009,SRC_GSI_OGD_MINERAL_DEPOSIT_CATALOGS_2013,lead_zinc,88889,61feacce-4312-4515-bda8-1df6416487c4,88888,4886e5de-e06f-440f-a41d-05f96b9682ec,9,Lead-Zinc,"[""element:lead"",""element:zinc""]","[""Lead"",""Zinc""]","[""lead"",""zinc""]","[""Pb"",""Zn""]","[""Lead"",""Zinc""]",PUR-BANERA BELT(EASTERN ZONE),DEVPURA-RANNINGPURA,RAJASTHAN,45 K,25 27N,74 38E,,,25.45,25.45,74.63333333,74.63333333,25.45,74.63333333,point,source_published_dms_point_encoded_as_decimal_degrees,EPSG:4326 encoding; source datum not stated,"Source DMS point or range; a range midpoint is representative context, not a surveyed deposit boundary.",0.0,863db0017ffffff,Rajasthan,Bhilwara,True,QUARTZ-AMPHIBOLE-Fe(MAgnetite) GNEISS,STRATABOUND-CONCORDANT,BHILWARA Sgp.,33,10,30.30303,first_rows_returned_by_public_portal_preview_not_random,https://www.data.gov.in/catalog/location-lead-zinc-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/resource/location-lead-zinc-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/backend/dms/v1/ogdp/resource/data/preview/88888?_format=json,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/datafile/Lead_Zinc_Ore_1.xls,2013-06-03,2014-04-17T09:23:38+00:00,Government Open Data License - India,https://www.data.gov.in/godl,MRDS-10280025,58.318763,MRDS-10304017,68.635588,False,False,not_demonstrated_historical_catalog_may_overlap_prior_geological_knowledge,context_only_excluded_from_v0_6_training_validation_scoring,preview_is_incomplete_nonrandom_and_not_proven_knowledge_independent,[]
GSI-OGD-LEAD_ZINC-PREVIEW-010,SRC_GSI_OGD_MINERAL_DEPOSIT_CATALOGS_2013,lead_zinc,88889,61feacce-4312-4515-bda8-1df6416487c4,88888,4886e5de-e06f-440f-a41d-05f96b9682ec,10,Lead-Zinc,"[""element:lead"",""element:zinc""]","[""Lead"",""Zinc""]","[""lead"",""zinc""]","[""Pb"",""Zn""]","[""Lead"",""Zinc""]",PUR-BANERA BELT(EASTERN ZONE),MALIKHERA,RAJASTHAN,45 K,25 27N,74 37E,,,25.45,25.45,74.61666667,74.61666667,25.45,74.61666667,point,source_published_dms_point_encoded_as_decimal_degrees,EPSG:4326 encoding; source datum not stated,"Source DMS point or range; a range midpoint is representative context, not a surveyed deposit boundary.",0.0,863db0017ffffff,Rajasthan,Bhilwara,True,"GAR-BIO.SCHIST,MARBLE,Fe(MAgnetite) ROCK",STRATABOUND-CONCORDANT,BHILWARA Sgp.,33,10,30.30303,first_rows_returned_by_public_portal_preview_not_random,https://www.data.gov.in/catalog/location-lead-zinc-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/resource/location-lead-zinc-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/backend/dms/v1/ogdp/resource/data/preview/88888?_format=json,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/datafile/Lead_Zinc_Ore_1.xls,2013-06-03,2014-04-17T09:23:38+00:00,Government Open Data License - India,https://www.data.gov.in/godl,MRDS-10280025,57.02739,MRDS-10304017,67.501385,False,False,not_demonstrated_historical_catalog_may_overlap_prior_geological_knowledge,context_only_excluded_from_v0_6_training_validation_scoring,preview_is_incomplete_nonrandom_and_not_proven_knowledge_independent,[]
GSI-OGD-MANGANESE-PREVIEW-001,SRC_GSI_OGD_MINERAL_DEPOSIT_CATALOGS_2013,manganese,88891,4574036c-1538-4100-84e6-41a9280f669f,88890,fd58a160-2b76-4547-b5e6-10431152b88f,1,Manganese,"[""element:manganese""]","[""Manganese""]","[""manganese""]","[""Mn""]","[""Manganese""]",BALAGHAT BELT,BALAGHAT,CHATTISGARH,64 C,21 49N,80 10E,21.81666666670,80.16666666670,21.81666667,21.81666667,80.16666667,80.16666667,21.81666667,80.16666667,point,source_published_dms_point_encoded_as_decimal_degrees,EPSG:4326 encoding; source datum not stated,"Source DMS point or range; a range midpoint is representative context, not a surveyed deposit boundary.",0.0,863cb415fffffff,Madhya Pradesh,Balaghat,False,"PHYLLITE,QUARTZITE",BEDDED-CONCORDANT,LOHANGI Fm..,34,10,29.411765,first_rows_returned_by_public_portal_preview_not_random,https://www.data.gov.in/catalog/location-manganese-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/resource/location-manganese-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/backend/dms/v1/ogdp/resource/data/preview/88890?_format=json,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/datafile/Manganese_Ore_1.xls,2013-06-03,2014-04-17T09:23:38+00:00,Government Open Data License - India,https://www.data.gov.in/godl,MRDS-10003837,1.756252,MRDS-10003837,1.756252,True,False,not_demonstrated_historical_catalog_may_overlap_prior_geological_knowledge,context_only_excluded_from_v0_6_training_validation_scoring,preview_is_incomplete_nonrandom_and_not_proven_knowledge_independent,"[""source_state_differs_from_2011_boundary_at_representative_coordinate""]"
GSI-OGD-MANGANESE-PREVIEW-002,SRC_GSI_OGD_MINERAL_DEPOSIT_CATALOGS_2013,manganese,88891,4574036c-1538-4100-84e6-41a9280f669f,88890,fd58a160-2b76-4547-b5e6-10431152b88f,2,Manganese,"[""element:manganese""]","[""Manganese""]","[""manganese""]","[""Mn""]","[""Manganese""]",CHITRADURGA BELT,HARENABALLI,KARNATAKA,57 C,13 19N,76 43E,13.31666666670,76.71666666670,13.31666667,13.31666667,76.71666667,76.71666667,13.31666667,76.71666667,point,source_published_dms_point_encoded_as_decimal_degrees,EPSG:4326 encoding; source datum not stated,"Source DMS point or range; a range midpoint is representative context, not a surveyed deposit boundary.",0.0,866010c0fffffff,Karnataka,Tumkur,True,METAVOLCANICS-METASEDIMENTS,VOLCANOSEDIMENTARY-BEDDED,BABABUDAN (DHARWAR),34,10,29.411765,first_rows_returned_by_public_portal_preview_not_random,https://www.data.gov.in/catalog/location-manganese-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/resource/location-manganese-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/backend/dms/v1/ogdp/resource/data/preview/88890?_format=json,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/datafile/Manganese_Ore_1.xls,2013-06-03,2014-04-17T09:23:38+00:00,Government Open Data License - India,https://www.data.gov.in/godl,MRDS-10231010,39.298982,MRDS-60000573,146.655144,False,False,not_demonstrated_historical_catalog_may_overlap_prior_geological_knowledge,context_only_excluded_from_v0_6_training_validation_scoring,preview_is_incomplete_nonrandom_and_not_proven_knowledge_independent,[]
GSI-OGD-MANGANESE-PREVIEW-003,SRC_GSI_OGD_MINERAL_DEPOSIT_CATALOGS_2013,manganese,88891,4574036c-1538-4100-84e6-41a9280f669f,88890,fd58a160-2b76-4547-b5e6-10431152b88f,3,Manganese,"[""element:manganese""]","[""Manganese""]","[""manganese""]","[""Mn""]","[""Manganese""]",CHITRADURGA BELT,HULLIKATTE,KARNATAKA,57 B,14 30N,76 07E,14.50000000000,76.11666666670,14.5,14.5,76.11666667,76.11666667,14.5,76.11666667,point,source_published_dms_point_encoded_as_decimal_degrees,EPSG:4326 encoding; source datum not stated,"Source DMS point or range; a range midpoint is representative context, not a surveyed deposit boundary.",0.0,8660122f7ffffff,Karnataka,Davanagere,True,"BFQ,PHYLLITE",VOLCANOSEDIMENTARY-BEDDED,BABABUDAN (DHARWAR),34,10,29.411765,first_rows_returned_by_public_portal_preview_not_random,https://www.data.gov.in/catalog/location-manganese-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/resource/location-manganese-ore-deposits-india-and-its-salient-features,https://www.data.gov.in/backend/dms/v1/ogdp/resource/data/preview/88890?_format=json,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/datafile/Manganese_Ore_1.xls,2013-06-03,2014-04-17T09:23:38+00:00,Government Open Data License - India,https://www.data.gov.in/godl,MRDS-10003868,22.072414,MRDS-10003868,22.072414,True,False,not_demonstrated_historical_catalog_may_overlap_prior_geological_knowledge,context_only_excluded_from_v0_6_training_validation_scoring,preview_is_incomplete_nonrandom_and_not_proven_knowledge_independent,[]
