record_id,record_type,source_id,source_serial_number,state_or_ut,state_source,block_name,block_name_source,mineral_source,normalized_material_ids_json,normalized_material_names_json,chemical_or_english_names_json,formulae_or_symbols_json,auction_date,concession_type_code,concession_type,area_ha,area_ha_source,area_available,published_status,published_status_scope,latitude,longitude,coordinates_published,geometry_published,current_legal_or_operational_status_verified,model_evidence_role,model_exclusion_reason,source_table,source_pdf_page,source_printed_page,source_url,source_access_date,source_document_sha256,quality_flags_json,notes
IBM-IMYB2024-AUCTION-021,official_auction_granted_concession_context,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,21,Karnataka,Karnataka,"Block No. 04, HRG","Block No. 04, HRG",Iron Ore,"[""element:iron"",""ore:iron-ore""]","[""Iron"",""Iron ore""]","[""iron"",""Iron ore""]","[""Fe""]",2023-07-24,ML,mining_lease,40.04,40.04,True,granted_through_auction_during_2023_24_per_ibm_table_title,IBM Table 5 yearbook compilation; not independently reconciled to a controlling current state grant record,,,False,False,False,excluded_context_only,"The source publishes no coordinate or footprint and does not independently establish current operation, production, reserves/resources, or controlling legal status.",Table 5,41,26,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""coordinates_not_published"",""geometry_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Auction date is the source column; it must not be reinterpreted as commencement of mining or present validity.
IBM-IMYB2024-AUCTION-022,official_auction_granted_concession_context,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,22,Karnataka,Karnataka,Thimmanahalli Gold block,Thimmanahalli Gold block,Gold,"[""element:gold""]","[""Gold""]","[""gold""]","[""Au""]",2023-08-21,CL,composite_licence,,N.A.,False,granted_through_auction_during_2023_24_per_ibm_table_title,IBM Table 5 yearbook compilation; not independently reconciled to a controlling current state grant record,,,False,False,False,excluded_context_only,"The source publishes no coordinate or footprint and does not independently establish current operation, production, reserves/resources, or controlling legal status.",Table 5,41,26,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""coordinates_not_published"",""geometry_not_published"",""current_status_not_independently_verified"",""area_not_available_in_source""]",Source wording is preserved. Auction date is the source column; it must not be reinterpreted as commencement of mining or present validity.
IBM-IMYB2024-AUCTION-023,official_auction_granted_concession_context,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,23,Karnataka,Karnataka,Jaisinghpura North Block,Jaisinghpura North Block,Iron Ore,"[""element:iron"",""ore:iron-ore""]","[""Iron"",""Iron ore""]","[""iron"",""Iron ore""]","[""Fe""]",2023-08-21,ML,mining_lease,298.59,298.59,True,granted_through_auction_during_2023_24_per_ibm_table_title,IBM Table 5 yearbook compilation; not independently reconciled to a controlling current state grant record,,,False,False,False,excluded_context_only,"The source publishes no coordinate or footprint and does not independently establish current operation, production, reserves/resources, or controlling legal status.",Table 5,41,26,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""coordinates_not_published"",""geometry_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Auction date is the source column; it must not be reinterpreted as commencement of mining or present validity.
IBM-IMYB2024-AUCTION-024,official_auction_granted_concession_context,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,24,Karnataka,Karnataka,Basavanagudda,Basavanagudda,Gold,"[""element:gold""]","[""Gold""]","[""gold""]","[""Au""]",2023-08-21,CL,composite_licence,2501.9,2501.9,True,granted_through_auction_during_2023_24_per_ibm_table_title,IBM Table 5 yearbook compilation; not independently reconciled to a controlling current state grant record,,,False,False,False,excluded_context_only,"The source publishes no coordinate or footprint and does not independently establish current operation, production, reserves/resources, or controlling legal status.",Table 5,41,26,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""coordinates_not_published"",""geometry_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Auction date is the source column; it must not be reinterpreted as commencement of mining or present validity.
IBM-IMYB2024-AUCTION-025,official_auction_granted_concession_context,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,25,Karnataka,Karnataka,Nidodi Bauxite Block,Nidodi Bauxite Block,Bauxite,"[""element:aluminium"",""ore:bauxite""]","[""Aluminium"",""Bauxite""]","[""aluminium"",""Bauxite""]","[""Al""]",2023-09-21,CL,composite_licence,52.82,52.82,True,granted_through_auction_during_2023_24_per_ibm_table_title,IBM Table 5 yearbook compilation; not independently reconciled to a controlling current state grant record,,,False,False,False,excluded_context_only,"The source publishes no coordinate or footprint and does not independently establish current operation, production, reserves/resources, or controlling legal status.",Table 5,41,26,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""coordinates_not_published"",""geometry_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Auction date is the source column; it must not be reinterpreted as commencement of mining or present validity.
IBM-IMYB2024-AUCTION-026,official_auction_granted_concession_context,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,26,Karnataka,Karnataka,Kuddarka Bauxite Block,Kuddarka Bauxite Block,Bauxite,"[""element:aluminium"",""ore:bauxite""]","[""Aluminium"",""Bauxite""]","[""aluminium"",""Bauxite""]","[""Al""]",2023-09-22,CL,composite_licence,52.0,52,True,granted_through_auction_during_2023_24_per_ibm_table_title,IBM Table 5 yearbook compilation; not independently reconciled to a controlling current state grant record,,,False,False,False,excluded_context_only,"The source publishes no coordinate or footprint and does not independently establish current operation, production, reserves/resources, or controlling legal status.",Table 5,41,26,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""coordinates_not_published"",""geometry_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Auction date is the source column; it must not be reinterpreted as commencement of mining or present validity.
IBM-IMYB2024-AUCTION-027,official_auction_granted_concession_context,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,27,Madhya Pradesh,Madhya Pradesh,Katni Limestone Block*(10A2b Case),Katni Limestone Block*(10A2b Case),Limestone,"[""group:calcium-and-limestone"",""rock:limestone""]","[""Calcium and limestone"",""Limestone""]","[""calcium"",""calcium carbonate"",""Limestone""]",[],2023-09-05,ML,mining_lease,120.949,120.949,True,granted_through_auction_during_2023_24_per_ibm_table_title,IBM Table 5 yearbook compilation; not independently reconciled to a controlling current state grant record,,,False,False,False,excluded_context_only,"The source publishes no coordinate or footprint and does not independently establish current operation, production, reserves/resources, or controlling legal status.",Table 5,41,26,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""coordinates_not_published"",""geometry_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Auction date is the source column; it must not be reinterpreted as commencement of mining or present validity.
IBM-IMYB2024-AUCTION-028,official_auction_granted_concession_context,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,28,Madhya Pradesh,Madhya Pradesh,Pahari Limestone Block (10A2d Case),Pahari Limestone Block (10A2d Case),Limestone,"[""group:calcium-and-limestone"",""rock:limestone""]","[""Calcium and limestone"",""Limestone""]","[""calcium"",""calcium carbonate"",""Limestone""]",[],2023-09-11,ML,mining_lease,100.144,100.144,True,granted_through_auction_during_2023_24_per_ibm_table_title,IBM Table 5 yearbook compilation; not independently reconciled to a controlling current state grant record,,,False,False,False,excluded_context_only,"The source publishes no coordinate or footprint and does not independently establish current operation, production, reserves/resources, or controlling legal status.",Table 5,41,26,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""coordinates_not_published"",""geometry_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Auction date is the source column; it must not be reinterpreted as commencement of mining or present validity.
IBM-IMYB2024-AUCTION-029,official_auction_granted_concession_context,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,29,Madhya Pradesh,Madhya Pradesh,Pipartola Manganese Ore Block*(10A2b Case),Pipartola Manganese Ore Block*(10A2b Case),Manganese Ore,"[""element:manganese""]","[""Manganese""]","[""manganese""]","[""Mn""]",2023-09-12,ML,mining_lease,4.653,4.653,True,granted_through_auction_during_2023_24_per_ibm_table_title,IBM Table 5 yearbook compilation; not independently reconciled to a controlling current state grant record,,,False,False,False,excluded_context_only,"The source publishes no coordinate or footprint and does not independently establish current operation, production, reserves/resources, or controlling legal status.",Table 5,41,26,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""coordinates_not_published"",""geometry_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Auction date is the source column; it must not be reinterpreted as commencement of mining or present validity.
IBM-IMYB2024-AUCTION-030,official_auction_granted_concession_context,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,30,Madhya Pradesh,Madhya Pradesh,Chorgadi-Puraina Limestone Block,Chorgadi-Puraina Limestone Block,Limestone,"[""group:calcium-and-limestone"",""rock:limestone""]","[""Calcium and limestone"",""Limestone""]","[""calcium"",""calcium carbonate"",""Limestone""]",[],2023-09-06,ML,mining_lease,378.404,378.404,True,granted_through_auction_during_2023_24_per_ibm_table_title,IBM Table 5 yearbook compilation; not independently reconciled to a controlling current state grant record,,,False,False,False,excluded_context_only,"The source publishes no coordinate or footprint and does not independently establish current operation, production, reserves/resources, or controlling legal status.",Table 5,41,26,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""coordinates_not_published"",""geometry_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Auction date is the source column; it must not be reinterpreted as commencement of mining or present validity.
IBM-IMYB2024-AUCTION-031,official_auction_granted_concession_context,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,31,Madhya Pradesh,Madhya Pradesh,Bhilapar Manganese Ore & Dolomite Block(10A2b Case),Bhilapar Manganese Ore & Dolomite Block(10A2b Case),Manganese Ore & Dolomite,"[""element:manganese"",""mineral:dolomite""]","[""Manganese"",""Dolomite""]","[""manganese"",""dolomite""]","[""Mn"",""CaMg(CO3)2""]",2023-09-05,CL,composite_licence,9.037,9.037,True,granted_through_auction_during_2023_24_per_ibm_table_title,IBM Table 5 yearbook compilation; not independently reconciled to a controlling current state grant record,,,False,False,False,excluded_context_only,"The source publishes no coordinate or footprint and does not independently establish current operation, production, reserves/resources, or controlling legal status.",Table 5,41,26,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""coordinates_not_published"",""geometry_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Auction date is the source column; it must not be reinterpreted as commencement of mining or present validity.
IBM-IMYB2024-AUCTION-032,official_auction_granted_concession_context,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,32,Madhya Pradesh,Madhya Pradesh,Dhamani Nana Manganese Ore Block*(10A2b Case),Dhamani Nana Manganese Ore Block*(10A2b Case),Manganese Ore,"[""element:manganese""]","[""Manganese""]","[""manganese""]","[""Mn""]",2023-09-08,CL,composite_licence,4.7,4.7,True,granted_through_auction_during_2023_24_per_ibm_table_title,IBM Table 5 yearbook compilation; not independently reconciled to a controlling current state grant record,,,False,False,False,excluded_context_only,"The source publishes no coordinate or footprint and does not independently establish current operation, production, reserves/resources, or controlling legal status.",Table 5,41,26,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""coordinates_not_published"",""geometry_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Auction date is the source column; it must not be reinterpreted as commencement of mining or present validity.
IBM-IMYB2024-AUCTION-033,official_auction_granted_concession_context,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,33,Madhya Pradesh,Madhya Pradesh,Guvali Manganese Ore Block*(10A2b Case),Guvali Manganese Ore Block*(10A2b Case),Manganese Ore,"[""element:manganese""]","[""Manganese""]","[""manganese""]","[""Mn""]",2023-09-05,CL,composite_licence,4.61,4.61,True,granted_through_auction_during_2023_24_per_ibm_table_title,IBM Table 5 yearbook compilation; not independently reconciled to a controlling current state grant record,,,False,False,False,excluded_context_only,"The source publishes no coordinate or footprint and does not independently establish current operation, production, reserves/resources, or controlling legal status.",Table 5,41,26,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""coordinates_not_published"",""geometry_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Auction date is the source column; it must not be reinterpreted as commencement of mining or present validity.
IBM-IMYB2024-AUCTION-034,official_auction_granted_concession_context,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,34,Madhya Pradesh,Madhya Pradesh,Katangjhari Manganese Ore Block*(10A2b Case),Katangjhari Manganese Ore Block*(10A2b Case),Manganese Ore,"[""element:manganese""]","[""Manganese""]","[""manganese""]","[""Mn""]",2023-09-08,CL,composite_licence,5.101,5.101,True,granted_through_auction_during_2023_24_per_ibm_table_title,IBM Table 5 yearbook compilation; not independently reconciled to a controlling current state grant record,,,False,False,False,excluded_context_only,"The source publishes no coordinate or footprint and does not independently establish current operation, production, reserves/resources, or controlling legal status.",Table 5,41,26,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""coordinates_not_published"",""geometry_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Auction date is the source column; it must not be reinterpreted as commencement of mining or present validity.
IBM-IMYB2024-AUCTION-035,official_auction_granted_concession_context,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,35,Madhya Pradesh,Madhya Pradesh,Lingaponar Manganese Ore Block(10A2b Case),Lingaponar Manganese Ore Block(10A2b Case),Manganese Ore,"[""element:manganese""]","[""Manganese""]","[""manganese""]","[""Mn""]",2023-09-11,CL,composite_licence,9.712,9.712,True,granted_through_auction_during_2023_24_per_ibm_table_title,IBM Table 5 yearbook compilation; not independently reconciled to a controlling current state grant record,,,False,False,False,excluded_context_only,"The source publishes no coordinate or footprint and does not independently establish current operation, production, reserves/resources, or controlling legal status.",Table 5,41,26,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""coordinates_not_published"",""geometry_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Auction date is the source column; it must not be reinterpreted as commencement of mining or present validity.
IBM-IMYB2024-AUCTION-036,official_auction_granted_concession_context,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,36,Madhya Pradesh,Madhya Pradesh,Naganwat-Chhoti Manganese Ore Block*(10A2b Case),Naganwat-Chhoti Manganese Ore Block*(10A2b Case),Manganese Ore,"[""element:manganese""]","[""Manganese""]","[""manganese""]","[""Mn""]",2023-09-08,CL,composite_licence,11.86,11.86,True,granted_through_auction_during_2023_24_per_ibm_table_title,IBM Table 5 yearbook compilation; not independently reconciled to a controlling current state grant record,,,False,False,False,excluded_context_only,"The source publishes no coordinate or footprint and does not independently establish current operation, production, reserves/resources, or controlling legal status.",Table 5,41,26,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""coordinates_not_published"",""geometry_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Auction date is the source column; it must not be reinterpreted as commencement of mining or present validity.
IBM-IMYB2024-AUCTION-037,official_auction_granted_concession_context,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,37,Madhya Pradesh,Madhya Pradesh,Uberao Manganese Ore Block*,Uberao Manganese Ore Block*,Manganese Ore,"[""element:manganese""]","[""Manganese""]","[""manganese""]","[""Mn""]",2023-09-06,CL,composite_licence,4.68,4.68,True,granted_through_auction_during_2023_24_per_ibm_table_title,IBM Table 5 yearbook compilation; not independently reconciled to a controlling current state grant record,,,False,False,False,excluded_context_only,"The source publishes no coordinate or footprint and does not independently establish current operation, production, reserves/resources, or controlling legal status.",Table 5,41,26,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""coordinates_not_published"",""geometry_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Auction date is the source column; it must not be reinterpreted as commencement of mining or present validity.
IBM-IMYB2024-AUCTION-038,official_auction_granted_concession_context,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,38,Madhya Pradesh,Madhya Pradesh,Bamanbardi Limestone Block,Bamanbardi Limestone Block,Limestone,"[""group:calcium-and-limestone"",""rock:limestone""]","[""Calcium and limestone"",""Limestone""]","[""calcium"",""calcium carbonate"",""Limestone""]",[],2023-09-05,CL,composite_licence,913.3954,913.3954,True,granted_through_auction_during_2023_24_per_ibm_table_title,IBM Table 5 yearbook compilation; not independently reconciled to a controlling current state grant record,,,False,False,False,excluded_context_only,"The source publishes no coordinate or footprint and does not independently establish current operation, production, reserves/resources, or controlling legal status.",Table 5,41,26,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""coordinates_not_published"",""geometry_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Auction date is the source column; it must not be reinterpreted as commencement of mining or present validity.
IBM-IMYB2024-AUCTION-039,official_auction_granted_concession_context,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,39,Madhya Pradesh,Madhya Pradesh,Doter Guvali Manganese Ore Block,Doter Guvali Manganese Ore Block,Manganese Ore,"[""element:manganese""]","[""Manganese""]","[""manganese""]","[""Mn""]",2023-09-09,CL,composite_licence,736.4,736.4,True,granted_through_auction_during_2023_24_per_ibm_table_title,IBM Table 5 yearbook compilation; not independently reconciled to a controlling current state grant record,,,False,False,False,excluded_context_only,"The source publishes no coordinate or footprint and does not independently establish current operation, production, reserves/resources, or controlling legal status.",Table 5,41,26,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""coordinates_not_published"",""geometry_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Auction date is the source column; it must not be reinterpreted as commencement of mining or present validity.
IBM-IMYB2024-AUCTION-040,official_auction_granted_concession_context,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,40,Madhya Pradesh,Madhya Pradesh,East of Dabri Limestone Block,East of Dabri Limestone Block,Limestone,"[""group:calcium-and-limestone"",""rock:limestone""]","[""Calcium and limestone"",""Limestone""]","[""calcium"",""calcium carbonate"",""Limestone""]",[],2023-09-08,CL,composite_licence,815.0,815,True,granted_through_auction_during_2023_24_per_ibm_table_title,IBM Table 5 yearbook compilation; not independently reconciled to a controlling current state grant record,,,False,False,False,excluded_context_only,"The source publishes no coordinate or footprint and does not independently establish current operation, production, reserves/resources, or controlling legal status.",Table 5,41,26,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""coordinates_not_published"",""geometry_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Auction date is the source column; it must not be reinterpreted as commencement of mining or present validity.
IBM-IMYB2024-AUCTION-041,official_auction_granted_concession_context,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,41,Madhya Pradesh,Madhya Pradesh,Garhi-Upcha Limestone Block,Garhi-Upcha Limestone Block,Limestone,"[""group:calcium-and-limestone"",""rock:limestone""]","[""Calcium and limestone"",""Limestone""]","[""calcium"",""calcium carbonate"",""Limestone""]",[],2023-09-09,CL,composite_licence,1001.95,1001.95,True,granted_through_auction_during_2023_24_per_ibm_table_title,IBM Table 5 yearbook compilation; not independently reconciled to a controlling current state grant record,,,False,False,False,excluded_context_only,"The source publishes no coordinate or footprint and does not independently establish current operation, production, reserves/resources, or controlling legal status.",Table 5,41,26,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""coordinates_not_published"",""geometry_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Auction date is the source column; it must not be reinterpreted as commencement of mining or present validity.
IBM-IMYB2024-AUCTION-042,official_auction_granted_concession_context,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,42,Madhya Pradesh,Madhya Pradesh,Nawapara Rampura Manganese Ore Block,Nawapara Rampura Manganese Ore Block,Manganese Ore,"[""element:manganese""]","[""Manganese""]","[""manganese""]","[""Mn""]",2023-09-11,CL,composite_licence,725.7,725.7,True,granted_through_auction_during_2023_24_per_ibm_table_title,IBM Table 5 yearbook compilation; not independently reconciled to a controlling current state grant record,,,False,False,False,excluded_context_only,"The source publishes no coordinate or footprint and does not independently establish current operation, production, reserves/resources, or controlling legal status.",Table 5,41,26,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""coordinates_not_published"",""geometry_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Auction date is the source column; it must not be reinterpreted as commencement of mining or present validity.
IBM-IMYB2024-AUCTION-043,official_auction_granted_concession_context,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,43,Madhya Pradesh,Madhya Pradesh,Piploda Phosphorite Block,Piploda Phosphorite Block,Phosphorite,"[""element:phosphorus"",""ore:phosphorite""]","[""Phosphorus"",""Phosphorite""]","[""phosphorus"",""Phosphorite""]","[""P""]",2023-09-05,CL,composite_licence,464.0,464,True,granted_through_auction_during_2023_24_per_ibm_table_title,IBM Table 5 yearbook compilation; not independently reconciled to a controlling current state grant record,,,False,False,False,excluded_context_only,"The source publishes no coordinate or footprint and does not independently establish current operation, production, reserves/resources, or controlling legal status.",Table 5,42,27,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""coordinates_not_published"",""geometry_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Auction date is the source column; it must not be reinterpreted as commencement of mining or present validity.
IBM-IMYB2024-AUCTION-044,official_auction_granted_concession_context,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,44,Madhya Pradesh,Madhya Pradesh,Shitalpani Copper Block*,Shitalpani Copper Block*,Copper,"[""element:copper""]","[""Copper""]","[""copper""]","[""Cu""]",2023-09-09,CL,composite_licence,220.971,220.971,True,granted_through_auction_during_2023_24_per_ibm_table_title,IBM Table 5 yearbook compilation; not independently reconciled to a controlling current state grant record,,,False,False,False,excluded_context_only,"The source publishes no coordinate or footprint and does not independently establish current operation, production, reserves/resources, or controlling legal status.",Table 5,42,27,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""coordinates_not_published"",""geometry_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Auction date is the source column; it must not be reinterpreted as commencement of mining or present validity.
IBM-IMYB2024-AUCTION-045,official_auction_granted_concession_context,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,45,Madhya Pradesh,Madhya Pradesh,Siluwa and Jhansi Iron Ore Block,Siluwa and Jhansi Iron Ore Block,Iron Ore,"[""element:iron"",""ore:iron-ore""]","[""Iron"",""Iron ore""]","[""iron"",""Iron ore""]","[""Fe""]",2023-09-13,ML,mining_lease,4.59,4.59,True,granted_through_auction_during_2023_24_per_ibm_table_title,IBM Table 5 yearbook compilation; not independently reconciled to a controlling current state grant record,,,False,False,False,excluded_context_only,"The source publishes no coordinate or footprint and does not independently establish current operation, production, reserves/resources, or controlling legal status.",Table 5,42,27,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""coordinates_not_published"",""geometry_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Auction date is the source column; it must not be reinterpreted as commencement of mining or present validity.
IBM-IMYB2024-AUCTION-046,official_auction_granted_concession_context,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,46,Madhya Pradesh,Madhya Pradesh,Modri Phosphorite Block,Modri Phosphorite Block,Phosphorite,"[""element:phosphorus"",""ore:phosphorite""]","[""Phosphorus"",""Phosphorite""]","[""phosphorus"",""Phosphorite""]","[""P""]",2023-09-13,CL,composite_licence,699.55,699.55,True,granted_through_auction_during_2023_24_per_ibm_table_title,IBM Table 5 yearbook compilation; not independently reconciled to a controlling current state grant record,,,False,False,False,excluded_context_only,"The source publishes no coordinate or footprint and does not independently establish current operation, production, reserves/resources, or controlling legal status.",Table 5,42,27,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""coordinates_not_published"",""geometry_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Auction date is the source column; it must not be reinterpreted as commencement of mining or present validity.
